6281, 0.000004, -302,-924,67,-3023,438,-9098,765,158,2065, 0.019233,0.025210,-0.564126, 1.527344,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5186,  0.021729,-0.017090,-0.571045, 107,3635,8044,7703,7942,7755,7949,7575,8223,7880,0
6282, 0.001834, -28,-1501,71,-681,-1037,-9834,765,158,2065, 0.019234,0.024111,-0.564294, 1.527344,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5186,  0.021729,-0.017090,-0.571045, 107,3635,8111,7883,7874,7576,7818,7570,8216,7818,0
6283, 0.005195, -167,346,126,-2472,973,-9294,843,186,2013, 0.019356,0.024478,-0.564294, 1.527344,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5186,  0.021729,-0.017090,-0.571045, 107,3635,7771,7460,8240,7972,7886,7627,8077,7818,0
6284, 0.007201, -357,-1033,200,-2513,267,-9106,843,186,2013, 0.019295,0.024050,-0.564294, 1.527344,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5186,  0.021729,-0.017090,-0.571045, 107,3635,8115,7688,7933,7709,7942,7570,8223,7880,0
6285, 0.009160, -37,-1026,141,309,-1012,-9525,843,186,2013, 0.019234,0.023440,-0.564294, 1.527344,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5186,  0.021729,-0.017090,-0.571045, 107,3635,8036,7768,7983,7657,7818,7633,8077,7751,0
6286, 0.011118, 287,350,152,3227,-627,-10714,843,186,2013, 0.019417,0.023623,-0.564294, 1.527344,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5186,  0.021729,-0.017090,-0.571045, 107,3635,7689,7548,8337,7870,7880,7627,8077,7880,0
6287, 0.012961, -10,263,237,-1088,681,-9650,843,186,2013, 0.019478,0.023806,-0.564294, 1.527344,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5186,  0.021729,-0.017090,-0.571045, 107,3635,7787,7484,8280,7893,7818,7633,8084,7751,0
6288, 0.015013, -300,-1100,324,-1915,259,-9917,823,275,1981, 0.019419,0.023318,-0.564243, 1.527344,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5187,  0.021729,-0.017090,-0.571045, 107,3635,8153,7685,7961,7649,7886,7627,8143,7880,0
6289, 0.016968, 6,-1000,239,1194,-1206,-9037,823,275,1981, 0.019419,0.022890,-0.564243, 1.527344,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5187,  0.021729,-0.017090,-0.571045, 107,3635,8054,7747,8023,7624,7880,7570,8084,7751,0
6290, 0.019190, 401,372,189,2830,-311,-10131,823,275,1981, 0.019663,0.023073,-0.564191, 1.527344,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5187,  0.021729,-0.017090,-0.571045, 107,3635,7676,7559,8376,7837,7880,7627,8143,7818,0
6291, 0.020919, 93,355,270,-1488,826,-10202,823,275,1981, 0.019663,0.023379,-0.564191, 1.519531,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5187,  0.021729,-0.017090,-0.571045, 107,3635,7762,7477,8330,7878,7949,7570,8077,7818,0
6292, 0.022886, -257,-832,265,-1277,358,-10177,823,275,1981, 0.019662,0.023012,-0.564074, 1.519531,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5186,  0.021729,-0.017090,-0.571045, 107,3635,8081,7649,8012,7702,7880,7633,8216,7751,0
6293, 0.024840, -2,-571,200,1755,-1108,-8873,784,303,2007, 0.019662,0.022707,-0.564074, 1.519531,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5186,  0.021729,-0.017090,-0.571045, 107,3635,7962,7665,8100,7717,7949,7633,8084,7818,0
6294, 0.026736, 324,514,137,1628,-274,-10114,784,303,2007, 0.019784,0.022951,-0.564074, 1.519531,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5186,  0.021973,-0.017090,-0.571045, 107,3635,7655,7522,8377,7890,7942,7627,8077,7818,0
6295, 0.028679, -87,152,200,-1493,939,-10531,784,303,2007, 0.019845,0.023073,-0.564023, 1.519531,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5186,  0.021973,-0.017090,-0.571045, 107,3635,7830,7495,8235,7883,7818,7575,8084,7757,0
6296, 0.030647, -470,-788,154,-517,159,-9684,784,303,2007, 0.019662,0.022768,-0.564023, 1.519531,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5186,  0.021973,-0.017090,-0.571045, 107,3635,8095,7620,7950,7779,7949,7627,8216,7812,0
6297, 0.032549, -28,-176,61,2109,-1155,-8703,648,186,2065, 0.019662,0.022707,-0.564023, 1.519531,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5186,  0.021973,-0.017090,-0.571045, 107,3635,7857,7608,8143,7836,7880,7570,8149,7751,0
6298, 0.034543, 161,435,6,488,-68,-9920,648,186,2065, 0.019723,0.022890,-0.564074, 1.519531,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5186,  0.021973,-0.017090,-0.571045, 107,3635,7676,7534,8295,7938,7949,7570,8143,7818,0
6299, 0.036518, -159,165,21,-1020,657,-10209,648,186,2065, 0.019721,0.023012,-0.564126, 1.519531,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5186,  0.021973,-0.017090,-0.571045, 107,3635,7800,7521,8175,7947,7812,7633,8149,7818,0
6300, 0.038456, -503,-555,69,-738,461,-10383,648,186,2065, 0.019477,0.022829,-0.564126, 1.519531,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5186,  0.021973,-0.017090,-0.571045, 107,3635,8033,7587,7966,7858,7942,7570,8223,7818,0
6301, 0.040416, -191,-19,17,1321,-841,-9066,648,186,2065, 0.019416,0.022829,-0.564177, 1.519531,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5186,  0.021973,-0.017090,-0.571045, 107,3635,7845,7555,8126,7918,7880,7570,8143,7818,0
6302, 0.042312, 193,453,-47,993,-824,-9530,648,186,2065, 0.019538,0.023073,-0.564294, 1.519531,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5186,  0.021973,-0.017090,-0.571045, 107,3635,7651,7553,8284,7955,7880,7570,8149,7818,0
6303, 0.044330, -231,-65,21,-640,691,-10840,739,75,2026, 0.019538,0.023134,-0.564346, 1.519531,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5186,  0.021973,-0.017090,-0.571045, 107,3635,7860,7557,8107,7920,7886,7570,8149,7818,0
6304, 0.046291, -579,-398,128,-53,507,-10239,739,75,2026, 0.019233,0.022951,-0.564346, 1.519531,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5186,  0.021973,-0.017090,-0.571045, 107,3635,8029,7528,7989,7898,7812,7633,8149,7886,0
6305, 0.048242, -76,63,85,1498,-941,-8831,739,75,2026, 0.019233,0.022951,-0.564346, 1.519531,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5186,  0.021973,-0.017090,-0.571045, 107,3635,7820,7545,8177,7901,7880,7570,8149,7818,0
6306, 0.050192, 146,207,37,26,-380,-9326,739,75,2026, 0.019295,0.023134,-0.564463, 1.519531,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5186,  0.021973,-0.017090,-0.571045, 107,3635,7731,7575,8238,7900,7880,7570,8077,7880,0
6307, 0.052117, -318,-252,161,-794,772,-10852,726,62,2026, 0.019234,0.023073,-0.564463, 1.519531,-0.277344,-1.156250,-0.080000,-0.029999,0.009998, 5186,  0.021973,-0.017090,-0.571045, 107,3635,7951,7545,8078,7870,7818,7570,8149,7886,0
