0, 0.000005, -196,-1043,104,-147,927,-12022,564,55,2111, 0.016113,0.019775,-0.538818, -0.417969,0.117188,0.476562,0.059999,-0.089998,-0.009998, 5013,  0.017334,0.023682,-0.539307, 109,3473,7423,7988,7313,8071,7225,7880,7396,8143,0
1, 0.002016, -146,-335,215,-3671,-2042,-2864,564,55,2111, 0.016113,0.019287,-0.538818, -0.417969,0.117188,0.476562,0.059999,-0.089998,-0.009998, 5013,  0.017334,0.023682,-0.539307, 109,3473,7365,7933,7373,8124,7283,7949,7451,8216,0
2, 0.004291, -361,782,89,2263,1343,-18450,564,55,2111, 0.015869,0.019775,-0.538818, -0.417969,0.117188,0.476562,0.059999,-0.089998,-0.009998, 5013,  0.017334,0.023682,-0.539307, 109,3473,7249,7787,7487,8271,7283,7880,7451,8216,0
3, 0.006351, -220,-906,146,174,681,-9358,492,117,2052, 0.015869,0.019287,-0.538818, -0.417969,0.117188,0.476562,0.059999,-0.089998,-0.009998, 5013,  0.017334,0.023682,-0.539307, 109,3473,7440,7993,7295,8067,7283,7880,7457,8077,0
4, 0.008291, -87,281,222,-3332,-1483,-3357,492,117,2052, 0.015869,0.019531,-0.538818, -0.417969,0.117188,0.476562,0.059999,-0.089998,-0.009998, 5013,  0.017334,0.023682,-0.539307, 109,3473,7309,7875,7429,8181,7336,7880,7451,8216,0
5, 0.010239, -246,1390,174,1218,-748,-7281,492,117,2052, 0.015625,0.020020,-0.538818, -0.417969,0.117188,0.476562,0.059999,-0.089998,-0.009998, 5013,  0.017334,0.023682,-0.539307, 109,3473,7173,7716,7567,8339,7283,7942,7336,8077,0
6, 0.012061, -353,-56,156,1775,851,-18955,492,117,2052, 0.015625,0.020020,-0.538818, -0.406250,0.117188,0.476562,0.049999,-0.089998,-0.009998, 5013,  0.016602,0.024658,-0.539307, 109,3473,7339,7866,7402,8188,7283,7880,7451,8149,0
7, 0.014126, -252,-392,91,-542,-848,-5162,525,96,2059, 0.015625,0.020020,-0.538818, -0.406250,0.117188,0.476562,0.049999,-0.089998,-0.009998, 5013,  0.016602,0.024658,-0.539307, 109,3473,7381,7921,7357,8135,7336,7886,7451,8223,0
8, 0.016090, 17,462,244,-2663,-147,-4367,525,96,2059, 0.015625,0.020264,-0.538818, -0.406250,0.117188,0.476562,0.049999,-0.089998,-0.009998, 5013,  0.016113,0.025635,-0.539307, 109,3473,7275,7847,7469,8205,7283,7880,7451,8223,0
9, 0.018050, -298,917,224,3011,1052,-11693,525,96,2059, 0.015381,0.020508,-0.538818, -0.406250,0.117188,0.476562,0.049999,-0.089998,-0.009998, 5013,  0.016113,0.025635,-0.539307, 109,3473,7230,7759,7517,8289,7283,7880,7396,8223,0
10, 0.019989, -305,-629,150,875,946,-16321,525,96,2059, 0.015381,0.020508,-0.538818, -0.406250,0.117188,0.476562,0.049999,-0.089998,-0.009998, 5013,  0.016113,0.025635,-0.539307, 109,3473,7411,7935,7336,8113,7336,7880,7451,8149,0
11, 0.021953, -274,-119,224,-1093,-1939,-4855,525,96,2059, 0.015137,0.020508,-0.538818, -0.406250,0.117188,0.476562,0.049999,-0.089998,-0.009998, 5013,  0.016113,0.025635,-0.539307, 109,3473,7368,7889,7384,8154,7283,7818,7451,8216,0
12, 0.023858, -6,1142,222,-367,-738,-4667,467,89,2092, 0.015381,0.020996,-0.538818, -0.406250,0.117188,0.476562,0.049999,-0.089998,-0.009998, 5013,  0.016113,0.025635,-0.539307, 109,3473,7198,7749,7560,8289,7283,7818,7451,8149,0
13, 0.025848, -250,45,241,1415,1665,-15848,467,89,2092, 0.015381,0.020996,-0.538818, -0.406250,0.117188,0.476562,0.049999,-0.089998,-0.009998, 5013,  0.016113,0.025635,-0.539307, 109,3473,7330,7846,7433,8186,7396,7880,7451,8216,0
14, 0.027806, -407,-823,152,17,335,-10550,467,89,2092, 0.015137,0.020752,-0.538818, -0.406250,0.117188,0.476562,0.049999,-0.089998,-0.009998, 5013,  0.016113,0.025635,-0.539307, 109,3473,7458,7946,7306,8085,7283,7886,7451,8216,0
15, 0.029755, -300,-80,217,-625,-1959,-6114,467,89,2092, 0.015137,0.020752,-0.538818, -0.406250,0.117188,0.476562,0.049999,-0.089998,-0.009998, 5013,  0.016113,0.025635,-0.539307, 109,3473,7386,7878,7384,8146,7283,7880,7457,8216,0
16, 0.031720, 98,1290,252,-738,-1103,-4922,467,89,2092, 0.014893,0.021240,-0.538574, -0.406250,0.117188,0.476562,0.049999,-0.089998,-0.009998, 5013,  0.016113,0.025635,-0.539307, 109,3473,7192,7731,7585,8287,7336,7880,7390,8216,0
17, 0.033629, -128,-26,200,1540,2006,-14442,505,20,1974, 0.014893,0.021240,-0.538574, -0.406250,0.117188,0.476562,0.049999,-0.089998,-0.009998, 5013,  0.016113,0.025879,-0.539307, 109,3473,7347,7857,7435,8157,7336,7812,7451,8149,0
